Genome_Name,TaxonID
Mycobacterium tuberculosis 5537-09,1773
Mycobacterium tuberculosis 10453-09,1773
Mycobacterium tuberculosis 8318-09,1773
Mycobacterium tuberculosis 5246-09,1773
Mycobacterium tuberculosis 10505-09,1773
Mycobacterium tuberculosis 8885-03,1773
Mycobacterium tuberculosis 10704-09,1773
Mycobacterium tuberculosis 11734-02,1773
Mycobacterium tuberculosis 10703-09,1773
Mycobacterium tuberculosis 9085-09,1773
Mycobacterium tuberculosis 9002-01,1773
Mycobacterium tuberculosis 1657-03,1773
Mycobacterium tuberculosis 10512-09,1773
Mycobacterium tuberculosis 5748-09,1773
Mycobacterium tuberculosis 5797-09,1773
Mycobacterium tuberculosis 596-10,1773
Mycobacterium tuberculosis 11313-03,1773
Mycobacterium tuberculosis 11020-09,1773
Mycobacterium tuberculosis 1797-03,1773
Mycobacterium tuberculosis 1210-10,1773
Mycobacterium tuberculosis 10301-09,1773
Mycobacterium tuberculosis 9080-09,1773
Mycobacterium tuberculosis 113-10,1773
Mycobacterium tuberculosis 5114-09,1773
Mycobacterium tuberculosis 3936-02,1773
Mycobacterium tuberculosis 7192-09,1773
Mycobacterium tuberculosis 10459-03,1773
Mycobacterium tuberculosis 4700-09,1773
Mycobacterium tuberculosis 6078-09,1773
Mycobacterium tuberculosis 7713-09,1773
Mycobacterium tuberculosis 2336-02,1773
Mycobacterium tuberculosis 4880-01,1773
Mycobacterium tuberculosis 7712-09,1773
Mycobacterium tuberculosis 1202-10,1773
Mycobacterium tuberculosis 1511-02,1773
Mycobacterium tuberculosis 11237-09,1773
Mycobacterium tuberculosis 6949-09,1773
Mycobacterium tuberculosis 175-10,1773
Mycobacterium tuberculosis 2151-03,1773
Mycobacterium tuberculosis 4296-09,1773
Mycobacterium tuberculosis 947-01,1773
Mycobacterium tuberculosis 2638-03,1773
Mycobacterium tuberculosis 10442-09,1773
Mycobacterium tuberculosis 5558-09,1773
Mycobacterium tuberculosis 6945-09,1773
Mycobacterium tuberculosis 10737-02,1773
Mycobacterium tuberculosis 6255-09,1773
Mycobacterium tuberculosis 4285-09,1773
Mycobacterium tuberculosis 111-10,1773
Mycobacterium tuberculosis 5088-09,1773
Mycobacterium tuberculosis 1934-03,1773
Mycobacterium tuberculosis 7187-09,1773
Mycobacterium tuberculosis 11238-09,1773
Mycobacterium tuberculosis 5755-09,1773
Mycobacterium tuberculosis 8781-09,1773
Mycobacterium tuberculosis 6266-09,1773
Mycobacterium tuberculosis 6652-09,1773
Mycobacterium tuberculosis 10702-09,1773
Mycobacterium tuberculosis 10115-09,1773
Mycobacterium tuberculosis 4723-09,1773
Mycobacterium tuberculosis 4335-09,1773
Mycobacterium tuberculosis 5106-09,1773
Mycobacterium tuberculosis 10436-09,1773
Mycobacterium tuberculosis 7185-09,1773
Mycobacterium tuberculosis 7703-09,1773
Mycobacterium tuberculosis 7704-09,1773
Mycobacterium tuberculosis 8591-09,1773
Mycobacterium tuberculosis 4248-09,1773
Mycobacterium tuberculosis 118-10,1773
Mycobacterium tuberculosis 2319-03,1773
Mycobacterium tuberculosis 10452-09,1773
Mycobacterium tuberculosis 10504-09,1773
Mycobacterium tuberculosis 12591-02,1773
Mycobacterium tuberculosis 119-10,1773
Mycobacterium tuberculosis 10293-09,1773
Mycobacterium tuberculosis 3876-04,1773
Mycobacterium tuberculosis 10264-03,1773
Mycobacterium tuberculosis 4289-09,1773
Mycobacterium tuberculosis 7178-09,1773
Mycobacterium tuberculosis 4731-09,1773
Mycobacterium tuberculosis 10438-09,1773
Mycobacterium tuberculosis 5100-09,1773
Mycobacterium tuberculosis 5750-09,1773
Mycobacterium tuberculosis 4330-09,1773
Mycobacterium tuberculosis 8581-09,1773
Mycobacterium tuberculosis 10529-03,1773
Mycobacterium tuberculosis 5753-09,1773
Mycobacterium tuberculosis 597-10,1773
Mycobacterium tuberculosis 7179-09,1773
Mycobacterium tuberculosis 10294-09,1773
Mycobacterium tuberculosis 4712-09,1773
Mycobacterium tuberculosis 5109-09,1773
Mycobacterium tuberculosis 6955-09,1773
Mycobacterium tuberculosis 5080-09,1773
Mycobacterium tuberculosis 7175-09,1773
Mycobacterium tuberculosis 10292-09,1773
Mycobacterium tuberculosis 4725-09,1773
Mycobacterium tuberculosis 12448-03,1773
Mycobacterium tuberculosis 10451-09,1773
Mycobacterium tuberculosis 178-03,1773
Mycobacterium tuberculosis 4687-09,1773
Mycobacterium tuberculosis 5146-09,1773
Mycobacterium tuberculosis 4339-09,1773
Mycobacterium tuberculosis 11016-09,1773
Mycobacterium tuberculosis 6265-09,1773
Mycobacterium tuberculosis 7700-09,1773
Mycobacterium tuberculosis 5073-09,1773
Mycobacterium tuberculosis 433-10,1773
Mycobacterium tuberculosis 1691-01,1773
Mycobacterium tuberculosis 603-10,1773
Mycobacterium tuberculosis 5579-09,1773
Mycobacterium tuberculosis 7708-09,1773
Mycobacterium tuberculosis 3508-01,1773
Mycobacterium tuberculosis 8585-09,1773
Mycobacterium tuberculosis 5149-09,1773
Mycobacterium tuberculosis 8784-09,1773
Mycobacterium tuberculosis 4724-09,1773
Mycobacterium tuberculosis 10108-09,1773
Mycobacterium tuberculosis 10701-09,1773
Mycobacterium tuberculosis 10298-09,1773
Mycobacterium tuberculosis 8779-09,1773
Mycobacterium tuberculosis 5741-09,1773
Mycobacterium tuberculosis 8431-03,1773
Mycobacterium tuberculosis 5758-09,1773
Mycobacterium tuberculosis 9081-09,1773
Mycobacterium tuberculosis 8313-09,1773
Mycobacterium tuberculosis 6267-09,1773
Mycobacterium tuberculosis 9564-09,1773
Mycobacterium tuberculosis 8783-09,1773
Mycobacterium tuberculosis 10706-09,1773
Mycobacterium tuberculosis 117-10,1773
Mycobacterium tuberculosis 4288-09,1773
Mycobacterium tuberculosis 11234-09,1773
Mycobacterium tuberculosis 1500-03,1773
Mycobacterium tuberculosis 4713-09,1773
Mycobacterium tuberculosis 8304-09,1773
Mycobacterium tuberculosis 10121-01,1773
Mycobacterium tuberculosis 8303-09,1773
Mycobacterium tuberculosis 5569-09,1773
Mycobacterium tuberculosis 7186-09,1773
Mycobacterium tuberculosis 7716-09,1773
Mycobacterium tuberculosis 6059-09,1773
Mycobacterium tuberculosis 8859-98,1773
Mycobacterium tuberculosis 6269-09,1773
Mycobacterium tuberculosis 5275-09,1773
Mycobacterium tuberculosis 4721-09,1773
Mycobacterium tuberculosis 604-10,1773
Mycobacterium tuberculosis 6944-09,1773
Mycobacterium tuberculosis 7171-09,1773
Mycobacterium tuberculosis 4203-01,1773
Mycobacterium tuberculosis 1850-03,1773
Mycobacterium tuberculosis 8576-09,1773
Mycobacterium tuberculosis 1213-10,1773
Mycobacterium tuberculosis 1314-04,1773
Mycobacterium tuberculosis 2095-13,1773
Mycobacterium tuberculosis 10507-09,1773
Mycobacterium tuberculosis 11239-09,1773
Mycobacterium tuberculosis 4276-09,1773
Mycobacterium tuberculosis 601-10,1773
Mycobacterium tuberculosis 7173-09,1773
Mycobacterium tuberculosis 1057-10,1773
Mycobacterium tuberculosis 10121-09,1773
Mycobacterium tuberculosis 438-10,1773
Mycobacterium tuberculosis 7181-09,1773
Mycobacterium tuberculosis 5251-09,1773
Mycobacterium tuberculosis 2302-03,1773
Mycobacterium tuberculosis 4287-09,1773
Mycobacterium tuberculosis T23882,1773
Mycobacterium tuberculosis T20779,1773
Mycobacterium tuberculosis WMB430/43-12700,1773
Mycobacterium tuberculosis WMB476/46-10698,1773
Mycobacterium tuberculosis WMB261/DS-20512,1773
Mycobacterium tuberculosis WMB422/42-19187,1773
Mycobacterium tuberculosis WMB322/DS-15901,1773
Mycobacterium tuberculosis WMB238/DS-08775,1773
Mycobacterium tuberculosis WBB284/DS-31231,1773
Mycobacterium tuberculosis WMB321/DS-15862,1773
Mycobacterium tuberculosis WMB464/CSF-3542,1773
Mycobacterium tuberculosis WMB388/DS-30902,1773
Mycobacterium tuberculosis WBB280/DS-29147,1773
Mycobacterium tuberculosis WMB300/DS-13819,1773
Mycobacterium tuberculosis WMB296/DS-33048,1773
Mycobacterium tuberculosis WBB264/DS-17092,1773
Mycobacterium tuberculosis WMB382/DS-25482,1773
Mycobacterium tuberculosis WMB366/DS-23415,1773
Mycobacterium tuberculosis WMB454/CSF-3382,1773
Mycobacterium tuberculosis WMB287/DS-30777,1773
Mycobacterium tuberculosis WMB447/CSF-2894,1773
Mycobacterium tuberculosis WMB370/DS-24060,1773
Mycobacterium tuberculosis WMB340/DS-19383,1773
Mycobacterium tuberculosis WMB292/DS-32101,1773
Mycobacterium tuberculosis WMB423/43-01910,1773
Mycobacterium tuberculosis WMB417/DS-20257,1773
Mycobacterium tuberculosis WBB260/DS-16780,1773
Mycobacterium tuberculosis WMB282/DS-29788,1773
Mycobacterium tuberculosis WMB229/DS-16496,1773
Mycobacterium tuberculosis WMB409/DS-15367,1773
Mycobacterium tuberculosis WMB315/DS-14459,1773
Mycobacterium tuberculosis WMB295/DS-32505,1773
Mycobacterium tuberculosis WMB361/DS-21625,1773
Mycobacterium tuberculosis WMB222/DS-06765,1773
Mycobacterium tuberculosis WMB446/CSF-2498,1773
Mycobacterium tuberculosis WMB482/48-10231,1773
Mycobacterium tuberculosis WMB342/DS-20136,1773
Mycobacterium tuberculosis WMB247/DS-11861,1773
Mycobacterium tuberculosis WMB367/DS-23522,1773
Mycobacterium tuberculosis WBB261/DS-16825,1773
Mycobacterium tuberculosis WMB375/DS-24447,1773
Mycobacterium tuberculosis WMB224/DS-13006,1773
Mycobacterium tuberculosis WMB400/DS-12158,1773
Mycobacterium tuberculosis WMB470/CSF-3681,1773
Mycobacterium tuberculosis WMB407/DS-15177,1773
Mycobacterium tuberculosis WMB479/CSF-3922,1773
Mycobacterium tuberculosis WMB269/DS-21261,1773
Mycobacterium tuberculosis WMB318/DS-15492,1773
Mycobacterium tuberculosis WMB297/DS-33051,1773
Mycobacterium tuberculosis WMB439/46-18357,1773
Mycobacterium tuberculosis WMB289/DS-31524,1773
Mycobacterium tuberculosis WMB279/DS-28473,1773
Mycobacterium tuberculosis WMB272/DS-24901,1773
Mycobacterium tuberculosis WMB254/DS-18227,1773
Mycobacterium tuberculosis WMB472/CSF-3718,1773
Mycobacterium tuberculosis WMB244/DS-15773,1773
Mycobacterium tuberculosis WMB405/DS-14607,1773
Mycobacterium tuberculosis WMB316/DS-14460,1773
Mycobacterium tuberculosis WMB267/DS-21129,1773
Mycobacterium tuberculosis WMB415/DS-19997,1773
Mycobacterium tuberculosis WMB346/DS-20225,1773
Mycobacterium tuberculosis WMB291/DS-31852,1773
Mycobacterium tuberculosis WMB355/DS-20915,1773
Mycobacterium tuberculosis WMB274/DS-25520,1773
Mycobacterium tuberculosis WMB386/DS-25946,1773
Mycobacterium tuberculosis WMB259/DS-19810,1773
Mycobacterium tuberculosis WMB357/DS-21031,1773
Mycobacterium tuberculosis WBB259/DS-16220,1773
Mycobacterium tuberculosis WMB418/DS-20316,1773
Mycobacterium tuberculosis WMB276/DS-26452,1773
Mycobacterium tuberculosis WMB260/DS-20000,1773
Mycobacterium tuberculosis WMB377/DS-24593,1773
Mycobacterium tuberculosis WMB275/DS-26102,1773
Mycobacterium tuberculosis WMB414/DS-19861,1773
Mycobacterium tuberculosis WMB332/DS-19168,1773
Mycobacterium tuberculosis WMB480/48-10563,1773
Mycobacterium tuberculosis WMB389/DS-30951,1773
Mycobacterium tuberculosis WMB271/DS-21363,1773
Mycobacterium tuberculosis WMB273/DS-25474,1773
Mycobacterium tuberculosis WBB263/DS-17016,1773
Mycobacterium tuberculosis WMB314/DS-14418,1773
Mycobacterium tuberculosis WMB319/DS-15504,1773
Mycobacterium tuberculosis WMB453/47-5556,1773
Mycobacterium tuberculosis WMB406/DS-14963,1773
Mycobacterium tuberculosis WMB268/DS-21256,1773
Mycobacterium tuberculosis WMB387/DS-26071,1773
Mycobacterium tuberculosis WMB460/CSF-3520,1773
Mycobacterium tuberculosis WMB228/DS-13085,1773
Mycobacterium tuberculosis WMB302/DS-13922,1773
Mycobacterium tuberculosis WBB257/DS-15966,1773
Mycobacterium tuberculosis WMB383/DS-25553,1773
Mycobacterium tuberculosis WMB416/DS-20072,1773
Mycobacterium tuberculosis WMB288/DS-30870,1773
Mycobacterium tuberculosis WMB429/43-12683,1773
Mycobacterium tuberculosis WMB253/DS-18044,1773
Mycobacterium tuberculosis WMB283/DS-30254,1773
Mycobacterium tuberculosis WMB394/DS-31799,1773
Mycobacterium tuberculosis WMB232/DS-13458,1773
Mycobacterium tuberculosis WMB363/DS-21768,1773
Mycobacterium tuberculosis WMB484/CSF-4014,1773
Mycobacterium tuberculosis WMB469/42-20464,1773
Mycobacterium tuberculosis WMB330/DS-18964,1773
Mycobacterium tuberculosis WMB368/DS-23682,1773
Mycobacterium tuberculosis WMB341/DS-20092,1773
Mycobacterium tuberculosis WMB245/DS-17305,1773
Mycobacterium tuberculosis WMB478/48-4979,1773
Mycobacterium tuberculosis WMB435/43-19186,1773
Mycobacterium tuberculosis WMB251/DS-12236,1773
Mycobacterium tuberculosis WMB401/DS-16616,1773
Mycobacterium tuberculosis WBB283/DS-30971,1773
Mycobacterium tuberculosis WMB249/DS-17658,1773
Mycobacterium tuberculosis WBB278/DS-27535,1773
Mycobacterium tuberculosis WMB248/DS-15837,1773
Mycobacterium tuberculosis WMB463/CSF-3541,1773
Mycobacterium tuberculosis WMB413/DS-19477,1773
Mycobacterium tuberculosis WMB290/DS-31545,1773
Mycobacterium tuberculosis WMB496/CSF-4650,1773
Mycobacterium tuberculosis WMB264/DS-20910,1773
Mycobacterium tuberculosis WMB250/DS-10275,1773
Mycobacterium tuberculosis WMB280/DS-29208,1773
Mycobacterium tuberculosis WMB421/DS-20202,1773
Mycobacterium tuberculosis WMB326/DS-16282,1773
Mycobacterium tuberculosis WMB468/42-14745,1773
Mycobacterium tuberculosis WBB281/DS-29366,1773
Mycobacterium tuberculosis WBB285/DS-32449,1773
Mycobacterium tuberculosis WBB265/DS-17653,1773
Mycobacterium tuberculosis WMB328/DS-16314,1773
Mycobacterium tuberculosis WMB408/DS-15203,1773
Mycobacterium tuberculosis WMB376/DS-24457,1773
Mycobacterium tuberculosis WMB381/DS-25234,1773
Mycobacterium tuberculosis WMB462/CSF-3538,1773
Mycobacterium tuberculosis WBB270/DS-19048,1773
Mycobacterium tuberculosis WBB271/DS-19109,1773
Mycobacterium tuberculosis WMB362/DS-21639,1773
Mycobacterium tuberculosis WMB286/DS-30535,1773
Mycobacterium tuberculosis WMB378/DS-24900,1773
Mycobacterium tuberculosis WMB393/DS-31665,1773
Mycobacterium tuberculosis WBB276/DS-26339,1773
Mycobacterium tuberculosis WMB285/DS-30442,1773
Mycobacterium tuberculosis WMB351/DS-20550,1773
Mycobacterium tuberculosis WMB379/DS-24957,1773
Mycobacterium tuberculosis WMB335/DS-19259,1773
Mycobacterium tuberculosis WMB448/CSF-3053,1773
Mycobacterium tuberculosis WMB452/CSF-3367,1773
Mycobacterium tuberculosis WMB427/43-11467,1773
Mycobacterium tuberculosis WMB457/47-10904,1773
Mycobacterium tuberculosis WMB237/DS-16630,1773
Mycobacterium tuberculosis WMB334/DS-19200,1773
Mycobacterium tuberculosis WMB392/DS-31586,1773
Mycobacterium tuberculosis WMB309/DS-16144,1773
Mycobacterium tuberculosis WMB440/46-19260,1773
Mycobacterium tuberculosis WMB475/46-5069,1773
Mycobacterium tuberculosis WMB236/DS-13671,1773
Mycobacterium tuberculosis WMB331/DS-19155,1773
Mycobacterium tuberculosis WMB380/DS-25029,1773
Mycobacterium tuberculosis WMB384/DS-25707,1773
Mycobacterium tuberculosis WMB403/DS-18613,1773
Mycobacterium tuberculosis WMB266/DS-21034,1773
Mycobacterium tuberculosis WMB235/DS-11221,1773
Mycobacterium tuberculosis WBB262/DS-17012,1773
Mycobacterium tuberculosis WBB272/DS-20120,1773
Mycobacterium tuberculosis WMB293/DS-32317,1773
Mycobacterium tuberculosis WMB350/DS-20503,1773
Mycobacterium tuberculosis WMB347/DS-20259,1773
Mycobacterium tuberculosis WMB364/DS-22290,1773
Mycobacterium tuberculosis WMB471/CSF-3711,1773
Mycobacterium tuberculosis WMB354/DS-20815,1773
Mycobacterium tuberculosis WMB306/DS-16226,1773
Mycobacterium tuberculosis WMB420/DS-20168,1773
Mycobacterium tuberculosis WBB256/DS-6882,1773
Mycobacterium tuberculosis WMB345/DS-20224,1773
Mycobacterium tuberculosis WMB225/DS-16260,1773
Mycobacterium tuberculosis WMB339/DS-19355,1773
Mycobacterium tuberculosis WMB371/DS-24258,1773
Mycobacterium tuberculosis WBB266/DS-17688,1773
Mycobacterium tuberculosis WMB223/DS-10284,1773
Mycobacterium tuberculosis WBB255/DS-6265,1773
Mycobacterium tuberculosis WMB397/DS-32630,1773
Mycobacterium tuberculosis WMB312/DS-13295,1773
Mycobacterium tuberculosis WMB255/DS-18938,1773
Mycobacterium tuberculosis WMB410/DS-15561,1773
Mycobacterium tuberculosis WMB359/DS-21517,1773
Mycobacterium tuberculosis WMB374/DS-24426,1773
Mycobacterium tuberculosis WMB303/DS-14490,1773
Mycobacterium tuberculosis WMB262/DS-20535,1773
Mycobacterium tuberculosis WMB320/DS-15559,1773
Mycobacterium tuberculosis WMB298/CSF-4374,1773
Mycobacterium tuberculosis WMB465/47-17522,1773
Mycobacterium tuberculosis WMB431/43-13037,1773
Mycobacterium tuberculosis WMB299/DS-34062,1773
Mycobacterium tuberculosis WMB353/DS-20813,1773
Mycobacterium tuberculosis WMB352/DS-20670,1773
Mycobacterium tuberculosis WMB257/DS-19488,1773
Mycobacterium tuberculosis WBB268/DS-17984,1773
Mycobacterium tuberculosis WMB358/DS-21330,1773
Mycobacterium tuberculosis WMB390/DS-31067,1773
Mycobacterium tuberculosis WMB281/DS-29456,1773
Mycobacterium tuberculosis WMB348/DS-20433,1773
Mycobacterium tuberculosis WBB258/DS-16179,1773
Mycobacterium tuberculosis WMB395/DS-32353,1773
Mycobacterium tuberculosis WMB226/DS-07687,1773
Mycobacterium tuberculosis WMB246/DS-10200,1773
Mycobacterium tuberculosis WMB411/DS-15599,1773
Mycobacterium tuberculosis WMB391/DS-31224,1773
Mycobacterium tuberculosis WMB284/DS-30312,1773
Mycobacterium tuberculosis WMB442/CSF-1449,1773
Mycobacterium tuberculosis WMB233/DS-16503,1773
Mycobacterium tuberculosis WMB313/DS-13949,1773
Mycobacterium tuberculosis WMB412/DS-16280,1773
Mycobacterium tuberculosis WMB338/DS-19351,1773
Mycobacterium tuberculosis WMB242/DS-10110,1773
Mycobacterium tuberculosis WMB230/DS-08230,1773
Mycobacterium tuberculosis WMB399/DS-33474,1773
Mycobacterium tuberculosis WMB369/DS-23747,1773
Mycobacterium tuberculosis WMB373/DS-24418,1773
Mycobacterium tuberculosis WMB252/DS-16224,1773
Mycobacterium tuberculosis WMB459/CSF-3518,1773
